#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## Best-fit model: Best-fit model, either simple power law (PL) or cutoff power law (CPL). N/A means not applicable.
#####################################################################################
#####################################################################################
GRB091109A |   375246   | PL
GRB091104 |   374875   | PL
GRB091102 |   374598   | PL
GRB091029 |   374210   | CPL
GRB091026 |   373871   | PL
GRB091024 |   373674   | PL
GRB091020 |   373458   | PL
GRB091018 |   373172   | PL
GRB090929B |   371050   | PL
GRB090929A |   00075259002  | PL
GRB090927 |   370846   | N/A
GRB090926B |   370791   | CPL
GRB090916 |   362818   | PL
GRB090915 |   362785   | PL
GRB090912 |   362633   | CPL
GRB090904B |   361831   | PL
GRB090904A |   361830   | PL
GRB090831C |   361489   | PL
GRB090827 |   361029   | N/A
GRB090823 |   00036390005   | PL
GRB090815C |   360068   | PL
GRB090814A |   359951   | PL
GRB090813 |   359884   | PL
GRB090812 |   359711   | PL
GRB090809A |   359530   | PL
GRB090807A |   359378   | N/A
GRB090728 |   358574   | PL
GRB090727 |   358520   | PL
GRB090726 |   358422   | PL
GRB090720A |   357811   | N/A
GRB090715B |   357512   | PL
GRB090715A |   357498   | PL
GRB090712 |   357072   | PL
GRB090709B |   356912   | PL
GRB090709A |   356890   | PL
GRB090708 |   356776   | PL
GRB090628 |   355942   | PL
GRB090621B |   355359   | N/A
GRB090621A |   355303   | PL
GRB090618 |   355083   | PL
GRB090607 |   354299   | N/A
GRB090531B |   353728   | PL
GRB090531A |   353627   | CPL
GRB090530 |   353567   | PL
GRB090529A |   353540   | PL
GRB090520 |   352671   | PL
GRB090519 |   352648   | PL
GRB090518 |   352420   | PL
GRB090516A |   352190   | PL
GRB090515 |   352108   | PL
GRB090510 |   351588   | PL
GRB090509 |   351525   | PL
GRB090429B |   350854   | CPL
GRB090429A |   350853   | PL
GRB090426 |   350479   | PL
GRB090424 |   350311   | CPL
GRB090423 |   350184   | CPL
GRB090422 |   349931   | PL
GRB090419 |   349592   | PL
GRB090418A |   349510   | PL
GRB090418B |   00090078001   | PL
GRB090417B |   349450   | PL
GRB090417A |   349447   | N/A
GRB090410 |   348929   | PL
GRB090407 |   348650   | PL
GRB090404 |   348428   | PL
GRB090401B |   348152   | PL
GRB090401A |   348128   | PL
GRB090313 |   346386   | PL
GRB090309A |   345945   | PL
GRB090308A |   345777   | PL
GRB090307A |   345551   | PL
GRB090306B |   00031369001   | PL
GRB090305A |   345127   | PL
GRB090301A |   344582   | PL
GRB090205 |   342121   | PL
GRB090201 |   341749   | CPL
GRB090129 |   341504   | PL
GRB090123 |   340895   | PL
GRB090118 |   00031292054   | PL
GRB090113 |   339852   | PL
GRB090111 |   339696   | PL
GRB090107A |   339295   | PL
GRB090102 |   338895   | PL
GRB081230 |   338633   | PL
GRB081228 |   338338   | PL
GRB081226A |   338177   | PL
GRB081222 |   337914   | PL
GRB081221 |   337889   | CPL
GRB081211A |   337115   | PL
GRB081211B |   00090053089   | PL
GRB081210 |   337073   | PL
GRB081203A |   336489   | PL
GRB081203B |   00336489000   | PL
GRB081128 |   335895   | CPL
GRB081127 |   335715   | PL
GRB081126 |   335647   | PL
GRB081121 |   335105   | PL
GRB081118 |   334877   | PL
GRB081109A |   334112   | N/A
GRB081105A |   333811   | N/A
GRB081104 |   333666   | PL
GRB081102 |   333427   | PL
GRB081101 |   333320   | CPL
GRB081029 |   332931   | PL
GRB081028A |   332851   | PL
GRB081025 |   00035650186   | PL
GRB081024A |   332516   | N/A
GRB081022 |   332399   | PL
GRB081017 |   331964   | PL
GRB081016B |   331856   | PL
GRB081012 |   331475   | PL
GRB081011 |   331332   | PL
GRB081008 |   331093   | PL
GRB081007 |   330856   | PL
GRB080928 |   326115   | PL
GRB080919 |   325268   | PL
GRB080916B |   324907   | PL
GRB080916A |   324895   | CPL
GRB080915B |   324805   | N/A
GRB080915A |   324744   | PL
GRB080913 |   324561   | PL
GRB080906 |   323984   | PL
GRB080905B |   323898   | PL
GRB080905A |   323870   | PL
GRB080903 |   323542   | PL
GRB080822B |   321376   | N/A
GRB080810 |   319584   | PL
GRB080805 |   319036   | PL
GRB080804 |   319016   | PL
GRB080802 |   318832   | PL
GRB080727C |   318170   | CPL
GRB080727B |   318101   | PL
GRB080727A |   318094   | PL
GRB080725 |   317888   | PL
GRB080723A |   317662   | N/A
GRB080721 |   317508   | PL
GRB080714 |   316910   | PL
GRB080710 |   316534   | PL
GRB080707 |   316204   | PL
GRB080703 |   315819   | PL
GRB080702A |   315710   | PL
GRB080702B |   00315630003   | PL
GRB080701 |   315615   | PL
GRB080623 |   315080   | PL
GRB080613B |   313954   | PL
GRB080607 |   313417   | PL
GRB080605 |   313299   | CPL
GRB080604 |   313116   | PL
GRB080603B |   313087   | CPL
GRB080602 |   312958   | PL
GRB080524 |   312277   | PL
GRB080523 |   312242   | N/A
GRB080520 |   312047   | N/A
GRB080517 |   311874   | PL
GRB080516 |   311762   | PL
GRB080515 |   311658   | PL
GRB080506 |   311159   | PL
GRB080503 |   310785   | PL
GRB080430 |   310613   | PL
GRB080426 |   310219   | PL
GRB080413B |   309111   | PL
GRB080413A |   309096   | N/A
GRB080411 |   309010   | PL
GRB080409 |   308812   | PL
GRB080405 |   308549   | PL
GRB080330 |   308041   | PL
GRB080328 |   307931   | PL
GRB080325 |   307604   | PL
GRB080320 |   306858   | PL
GRB080319D |   306793   | PL
GRB080319C |   306778   | PL
GRB080319B |   306757   | PL
GRB080319A |   306754   | PL
GRB080315 |   306323   | N/A
GRB080310 |   305288   | PL
GRB080307 |   305011   | PL
GRB080303 |   304549   | N/A
GRB080229A |   304379   | PL
GRB080218B |   303631   | PL
GRB080218A |   303609   | PL
GRB080212 |   303105   | CPL
GRB080210 |   302888   | PL
GRB080207 |   302728   | PL
GRB080205 |   302506   | PL
GRB080130 |   00074372007   | PL
GRB080129 |   301981   | PL
GRB080123 |   301578   | PL
GRB080121 |   301491   | N/A
GRB071227 |   299787   | PL
GRB071129 |   297628   | PL
GRB071122 |   297114   | N/A
GRB071118 |   296856   | PL
GRB071117 |   296805   | CPL
GRB071112B |   296503   | N/A
GRB071112C |   296504   | N/A
GRB071101 |   295779   | PL
GRB071031 |   295670   | PL
GRB071028A |   295527   | PL
GRB071028B |   295492   | N/A
GRB071025 |   295301   | PL
GRB071021 |   294974   | N/A
GRB071020 |   294835   | PL
GRB071018 |   294645   | PL
GRB071013 |   294120   | PL
GRB071011 |   293924   | N/A
GRB071010B |   293795   | PL
GRB071010A |   293707   | PL
GRB071010C |   293804   | N/A
GRB071008 |   293587   | PL
GRB071006 |   293250   | N/A
GRB071003 |   292934   | PL
GRB071001 |   292826   | PL
GRB070923 |   292004   | N/A
GRB070920B |   291728   | CPL
GRB070920A |   291614   | PL
GRB070917 |   291292   | PL
GRB070913 |   290843   | PL
GRB070911 |   290624   | PL
GRB070810B |   287409   | PL
GRB070810A |   287364   | N/A
GRB070809 |   287344   | PL
GRB070808 |   287260   | PL
GRB070805 |   287088   | PL
GRB070802 |   286809   | PL
GRB070731 |   286574   | PL
GRB070729 |   286373   | PL
GRB070724A |   285948   | PL
GRB070721B |   285654   | PL
GRB070721A |   285653   | PL
GRB070714B |   284856   | PL
GRB070714A |   284850   | PL
GRB070704 |   283791   | PL
GRB070628 |   283320   | PL
GRB070621 |   282808   | PL
GRB070616 |   282445   | PL
GRB070612B |   282073   | PL
GRB070612A |   282066   | PL
GRB070611 |   282003   | PL
GRB070531 |   280958   | PL
GRB070529 |   280706   | PL
GRB070521 |   279935   | PL
GRB070520B |   279898   | PL
GRB070520A |   279817   | N/A
GRB070518 |   279592   | PL
GRB070517 |   279494   | N/A
GRB070509 |   278903   | PL
GRB070508 |   278854   | PL
GRB070506 |   278693   | N/A
GRB070429B |   277582   | PL
GRB070429A |   277571   | PL
GRB070427 |   277356   | PL
GRB070420 |   276321   | CPL
GRB070419B |   276212   | PL
GRB070419A |   276205   | PL
GRB070412 |   275119   | PL
GRB070411 |   275087   | PL
GRB070406 |   274153   | PL
GRB070330 |   273180   | N/A
GRB070328 |   272773   | PL
GRB070326 |   00271019007   | PL
GRB070318 |   271019   | PL
GRB070306 |   263361   | PL
GRB070227 |   262347   | N/A
GRB070224 |   261880   | PL
GRB070223 |   261664   | PL
GRB070220 |   261299   | PL
GRB070219 |   261132   | PL
GRB070209 |   259803   | PL
GRB070208 |   259714   | PL
GRB070129 |   258408   | PL
GRB070126 |  257741    | N/A
GRB070125 |    N/A   | N/A
GRB070110 |   255445   | PL
GRB070107 |   255029   | PL
GRB070103 |   254532   | PL
GRB061222B |   252593   | PL
GRB061222A |   252588   | PL
GRB061218 |  251863    | N/A
GRB061217 |   251634   | PL
GRB061210 |   243690   | PL
GRB061202 |   241963   | N/A
GRB061201 |   241840   | N/A
GRB061126 |   240766   | PL
GRB061121 |   239899   | PL
GRB061110B |   238174   | PL
GRB061110A |   238108   | PL
GRB061102 |   236430   | PL
GRB061028 |   235715   | PL
GRB061027 |   235645   | PL
GRB061021 |   234905   | PL
GRB061019 |   234516   | PL
GRB061007 |   232683   | PL
GRB061006 |   232585   | PL
GRB061004 |   232339   | PL
GRB061002 |   231974   | PL
GRB060929 |   231702   | PL
GRB060927 |   231362   | CPL
GRB060926 |   231231   | PL
GRB060923C |   230711   | PL
GRB060923B |   230702   | PL
GRB060923A |   230662   | N/A
GRB060919 |   230115   | N/A
GRB060912A |   229185   | PL
GRB060908 |   228581   | CPL
GRB060906 |   228316   | PL
GRB060904B |   228006   | PL
GRB060904A |   227996   | PL
GRB060825 |   226382   | CPL
GRB060814 |   224552   | PL
GRB060813 |   224364   | CPL
GRB060807 |   223217   | PL
GRB060805A |   222683   | PL
GRB060804 |   222546   | N/A
GRB060801 |   222154   | N/A
GRB060729 |   221755   | PL
GRB060728 |   221627   | PL
GRB060719 |   220020   | PL
GRB060717 |   219646   | N/A
GRB060714 |   219101   | PL
GRB060712 |   218582   | PL
GRB060708 |   217805   | PL
GRB060707 |   217704   | CPL
GRB060614 |   214805   | CPL
GRB060607B |   213934   | PL
GRB060607A |   213823   | PL
GRB060605 |   213630   | N/A
GRB060604 |   213486   | PL
GRB060602A |   213180   | PL
GRB060526 |   211957   | PL
GRB060522 |   211117   | PL
GRB060516 |   210254   | N/A
GRB060515 |   210084   | PL
GRB060512 |   209755   | PL
GRB060510B |   209352   | PL
GRB060510A |   209351   | N/A
GRB060507 |   208870   | PL
GRB060505 |   208654   | PL
GRB060502B |   208275   | PL
GRB060502A |   208169   | PL
GRB060501 |   208050   | PL
GRB060428B |   207399   | PL
GRB060428A |   207364   | PL
GRB060427 |   207281   | PL
GRB060424 |   206773   | PL
GRB060421 |   206257   | PL
GRB060418 |   205851   | PL
GRB060413 |   205096   | PL
GRB060403 |   203755   | PL
GRB060323 |   202505   | PL
GRB060322 |   202442   | CPL
GRB060319 |   202035   | PL
GRB060313 |   201487   | PL
GRB060312 |   201391   | CPL
GRB060306 |   200638   | PL
GRB060223B |   192152   | PL
GRB060223A |   192059   | PL
GRB060219 |   191512   | PL
GRB060218 |   191157   | PL
GRB060211B |   181156   | PL
GRB060211A |   181126   | CPL
GRB060210 |   180977   | PL
GRB060206 |   180455   | CPL
GRB060204B |   180241   | CPL
GRB060203 |   180151   | PL
GRB060202 |   179968   | PL
GRB060124 |   178750   | PL
GRB060123 |  N/A  | N/A
GRB060117 |   177666   | N/A
GRB060116 |   177533   | PL
GRB060115 |   177408   | CPL
GRB060111B |   176918   | PL
GRB060111A |   176818   | CPL
GRB060110 |   176702   | PL
GRB060109 |   176620   | PL
GRB060108 |   176453   | PL
GRB060105 |   175942   | PL
GRB060102 |   175603   | PL
GRB051227 |   174738   | PL
GRB051221B |   173904   | PL
GRB051221A |   173780   | PL
GRB051213 |   172516   | PL
GRB051210 |   171931   | PL
GRB051117B |   164279   | N/A
GRB051117A |   164268   | PL
GRB051114 |   163844   | PL
GRB051113 |   163765   | PL
GRB051111 |   163438   | PL
GRB051109B |   163170   | PL
GRB051109A |   163136   | PL
GRB051105A |   162580   | PL
GRB051021B |   160672   | CPL
GRB051016B |   159994   | N/A
GRB051016A |   159913   | PL
GRB051012 |   159413   | N/A
GRB051008 |   158855   | CPL
GRB051006 |   158593   | N/A
GRB051001 |   157870   | PL
GRB050925 |   156838   | N/A
GRB050922C |   156467   | PL
GRB050922B |   156434   | PL
GRB050916 |   155408   | PL
GRB050915B |   155284   | CPL
GRB050915A |   155242   | N/A
GRB050911 |   154630   | PL
GRB050908 |   154112   | PL
GRB050906 |   153866   | PL
GRB050904 |   153514   | PL
GRB050827 |   152325   | PL
GRB050826 |   152113   | PL
GRB050824 |   151905   | PL
GRB050822 |   151486   | PL
GRB050820B |   151334   | CPL
GRB050820A |   151207   | PL
GRB050819 |   151131   | PL
GRB050815 |   150532   | PL
GRB050814 |   150314   | PL
GRB050813 |   150139   | PL
GRB050803 |   148833   | PL
GRB050802 |   148646   | PL
GRB050801 |   148522   | PL
GRB050730 |   148225   | PL
GRB050726 |   147788   | PL
GRB050724 |   147478   | PL
GRB050721 |   146970   | N/A
GRB050717 |   146372   | PL
GRB050716 |   146227   | CPL
GRB050715 |   146129   | PL
GRB050714B |   145994   | PL
GRB050713B |   145754   | PL
GRB050713A |   145675   | PL
GRB050712 |   145581   | PL
GRB050701 |   143708   | PL
GRB050607 |   132247   | PL
GRB050603 |   131560   | PL
GRB050528 |   130679   | PL
GRB050525A |   130088   | CPL
GRB050509B |   118749   | PL
GRB050509A |   118707   | PL
GRB050507 |   118248   | N/A
GRB050505 |   117504   | PL
GRB050502B |   116116   | PL
GRB050422 |   115214   | PL
GRB050421 |   115135   | PL
GRB050418 |   114893   | CPL
GRB050416B |   114797   | CPL
GRB050416A |   114753   | PL
GRB050412 |   114485   | PL
GRB050410 |   114299   | CPL
GRB050406 |   113872   | N/A
GRB050401 |   113120   | PL
GRB050326 |   112453   | PL
GRB050319 |   111622   | PL
GRB050318 |   111529   | CPL
GRB050315 |   111063   | PL
GRB050306 |   107547   | CPL
GRB050223 |   106709   | PL
GRB050219B |   106442   | CPL
GRB050219A |   106415   | CPL
GRB050215B |   106107   | PL
GRB050215A |   106106   | PL
GRB050202 |   104298   | PL
GRB050128 |   103906   | CPL
GRB050126 |   103780   | N/A
GRB050124 |   103647   | CPL
GRB050117 |   102861   | CPL
GRB041228 |   100970   | PL
GRB041226 |   100815   | N/A
GRB041224 |   100703   | CPL
GRB041223 |   100585   | PL
GRB041220 |   100433   | PL
GRB041219C |   100380   | PL
GRB041219B |   100368   | PL
GRB041219A |   100307   | N/A
GRB041217 |   100116   | CPL
