#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB060428B   |    207399    | 3.166723e-07 | 2.721636e-07 | 3.602715e-07 | 3.207672e-07 | N/A | N/A | 7.232192e-08 | 2.969203e-08 | 1.468317e-07 | 1.878062e-09 | N/A | N/A | 1.920481e-09 | N/A | N/A | 7.116230e-07 | 6.223718e-07 | 8.251254e-07 | 7.117377e-07 | N/A | N/A | 128 | -15.000000 | 113.000000 |  
GRB060428A   |    207364    | 3.028989e-07 | 2.738026e-07 | 3.323745e-07 | 4.362823e-07 | 4.104570e-07 | 4.625702e-07 | 4.162820e-07 | 3.796624e-07 | 4.524157e-07 | 2.011119e-07 | 1.452505e-07 | 2.606259e-07 | 4.451000e-07 | 2.409448e-07 | 8.610484e-07 | 1.356587e-06 | 1.262344e-06 | 1.451536e-06 | 1.600581e-06 | 1.369518e-06 | 2.028279e-06 | 49.77 | -6.812000 | 42.960000 |  
GRB060427    |    207281    | N/A | N/A | N/A | 1.347654e-07 | 1.010179e-07 | 1.621580e-07 | 1.405201e-07 | 1.065463e-07 | 1.676982e-07 | 8.759483e-08 | N/A | N/A | 3.003781e-07 | 1.966429e-07 | 3.732917e-07 | 4.706829e-07 | 3.552944e-07 | 5.581081e-07 | 7.168664e-07 | 1.169387e-08 | 8.395729e-07 | 71 | -10.000000 | 61.000000 |  
GRB060424    |    206773    | 1.070872e-07 | 8.643662e-08 | 1.278168e-07 | 1.971051e-07 | 1.722534e-07 | 2.228835e-07 | 2.312639e-07 | 1.932448e-07 | 2.692265e-07 | 1.202037e-07 | 6.582759e-08 | 1.813459e-07 | 2.512973e-07 | 9.228220e-08 | 6.135612e-07 | 6.556586e-07 | 5.649601e-07 | 7.484241e-07 | 7.867522e-07 | 6.004101e-07 | 1.171029e-06 | 40.94 | -20.460000 | 20.476000 |  
GRB060421    |    206257    | 1.617687e-07 | 1.461317e-07 | 1.776537e-07 | 3.224218e-07 | 3.065591e-07 | 3.384888e-07 | 4.470688e-07 | 4.217687e-07 | 4.726660e-07 | 2.932610e-07 | 2.512664e-07 | 3.358182e-07 | 7.941898e-07 | 5.456377e-07 | 1.183707e-06 | 1.224516e-06 | 1.162156e-06 | 1.286780e-06 | 1.725458e-06 | 1.470633e-06 | 2.114045e-06 | 19.67 | -2.796000 | 16.876000 |  
GRB060418    |    205851    | 1.332056e-06 | 1.236410e-06 | 1.431701e-06 | 2.274271e-06 | 2.196101e-06 | 2.353057e-06 | 2.836039e-06 | 2.723093e-06 | 2.950070e-06 | 1.868884e-06 | 1.678620e-06 | 2.035365e-06 | 5.793252e-06 | 4.287680e-06 | 6.953802e-06 | 8.311366e-06 | 8.018670e-06 | 8.602455e-06 | 1.223580e-05 | 1.069824e-05 | 1.366634e-05 | 219.1 | -82.456000 | 136.620000 |  
GRB060413    |    205096    | 5.542169e-07 | 5.048817e-07 | 6.004401e-07 | 9.573918e-07 | 9.148496e-07 | 1.000921e-06 | 1.206007e-06 | 1.141904e-06 | 1.270807e-06 | 7.977554e-07 | 6.856299e-07 | 8.966846e-07 | 2.463994e-06 | 1.641156e-06 | 3.109781e-06 | 3.515359e-06 | 3.349035e-06 | 3.680101e-06 | 5.181550e-06 | 4.342400e-06 | 5.877191e-06 | 217 | 29.976000 | 246.944000 |  
GRB060403    |    203755    | 9.852679e-08 | 8.464949e-08 | 1.127936e-07 | 2.665412e-07 | 2.483215e-07 | 2.850194e-07 | 5.199532e-07 | 4.866024e-07 | 5.536487e-07 | 4.449429e-07 | 3.843300e-07 | 5.047475e-07 | 1.475449e-06 | 9.618433e-07 | 2.331602e-06 | 1.329978e-06 | 1.250300e-06 | 1.409173e-06 | 2.360502e-06 | 1.849330e-06 | 3.178589e-06 | 39.34 | -6.168000 | 33.172000 |  
GRB060323    |    202505    | 8.825548e-08 | 7.251230e-08 | 9.949969e-08 | 1.599601e-07 | 1.449145e-07 | 1.776445e-07 | 2.204457e-07 | 1.957184e-07 | 2.502314e-07 | 1.636522e-07 | 1.120603e-07 | 1.913250e-07 | 6.008992e-07 | 2.328851e-07 | 7.437580e-07 | 6.323125e-07 | 5.573420e-07 | 7.012157e-07 | 1.000257e-06 | 6.909898e-07 | 1.149295e-06 | 29.6 | -5.120000 | 24.480000 |  
GRB060322    |    202442    | 7.064289e-07 | 6.365440e-07 | 7.776577e-07 | 1.435616e-06 | 1.364264e-06 | 1.507955e-06 | 1.925832e-06 | 1.820281e-06 | 2.032396e-06 | 1.147489e-06 | 9.677394e-07 | 1.330940e-06 | 2.672751e-06 | 1.844075e-06 | 3.961580e-06 | 5.215289e-06 | 4.948329e-06 | 5.481868e-06 | 6.740597e-06 | 5.876226e-06 | 8.035787e-06 | 319.8 | -51.624000 | 268.212000 |  
GRB060319    |    202035    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 12.43 | 0.968000 | 13.396000 |  
GRB060313    |    201487    | 5.477120e-08 | 4.870261e-08 | 5.950346e-08 | 1.702834e-07 | 1.621707e-07 | 1.784853e-07 | 4.263854e-07 | 4.070261e-07 | 4.467785e-07 | 4.908879e-07 | 4.549486e-07 | 5.186356e-07 | 2.757225e-06 | 1.952955e-06 | 3.033767e-06 | 1.139809e-06 | 1.095021e-06 | 1.183238e-06 | 3.296190e-06 | 2.617051e-06 | 3.682835e-06 | 0.884 | -0.128000 | 0.756000 |  
GRB060312    |    201391    | 3.354116e-07 | 3.072756e-07 | 3.639218e-07 | 5.694664e-07 | 5.430854e-07 | 5.962359e-07 | 6.208376e-07 | 5.829054e-07 | 6.586246e-07 | 3.112276e-07 | 2.475188e-07 | 3.784671e-07 | 6.529624e-07 | 4.211028e-07 | 1.038671e-06 | 1.836953e-06 | 1.737073e-06 | 1.937082e-06 | 2.178653e-06 | 1.923394e-06 | 2.575539e-06 | 58.7 | -29.272000 | 29.424000 |  
GRB060306    |    200638    | 3.524114e-07 | 3.155730e-07 | 3.897534e-07 | 6.270612e-07 | 5.889927e-07 | 6.658707e-07 | 7.117537e-07 | 6.572943e-07 | 7.662488e-07 | 3.625684e-07 | 2.733631e-07 | 4.571933e-07 | 7.547965e-07 | 4.453279e-07 | 1.325195e-06 | 2.053808e-06 | 1.914652e-06 | 2.193209e-06 | 2.446019e-06 | 2.105377e-06 | 3.024683e-06 | 68.27 | -1.352000 | 66.920000 |  
GRB060223B   |    192152    | 1.957197e-07 | 1.742908e-07 | 2.105786e-07 | 2.508675e-07 | 2.244318e-07 | 2.683578e-07 | 2.459655e-07 | 2.037813e-07 | 2.692987e-07 | 1.678124e-07 | 1.548333e-07 | 1.816203e-07 | 5.393297e-07 | 4.687965e-07 | 1.366955e-06 | 8.432460e-07 | 7.332538e-07 | 9.038457e-07 | 9.993885e-07 | 1.097247e-06 | 1.387153e-06 | 12.52 | -7.000000 | 5.524000 |  
GRB060223A   |    192059    | 1.016682e-07 | 8.843720e-08 | 1.150257e-07 | 1.948969e-07 | 1.796574e-07 | 2.105353e-07 | 2.294959e-07 | 2.069308e-07 | 2.520316e-07 | 1.132518e-07 | 7.940083e-08 | 1.499805e-07 | 2.194042e-07 | 1.193397e-07 | 4.190298e-07 | 6.393151e-07 | 5.847295e-07 | 6.943285e-07 | 7.454611e-07 | 6.314297e-07 | 9.478617e-07 | 12.96 | -2.924000 | 10.032000 |  
GRB060219    |    191512    | 1.361851e-07 | 1.042628e-07 | 1.674247e-07 | 1.567652e-07 | 1.321812e-07 | 1.709817e-07 | 9.615232e-08 | 6.970432e-08 | 1.365053e-07 | 4.232916e-08 | N/A | N/A | 1.130419e-07 | 5.451671e-08 | 2.251229e-07 | 4.364954e-07 | 3.605701e-07 | 5.232264e-07 | 5.038598e-07 | 4.036172e-07 | 6.548921e-07 | 65.31 | -57.068000 | 8.240000 |  
GRB060218    |    191157    | 4.332410e-07 | 3.714751e-07 | 4.924585e-07 | 5.779624e-07 | 5.111750e-07 | 6.515380e-07 | 4.518453e-07 | 3.406275e-07 | 5.555072e-07 | 1.592574e-07 | 5.650406e-08 | 3.010507e-07 | 2.679413e-07 | 6.677898e-08 | 8.678601e-07 | 1.622294e-06 | 1.393637e-06 | 1.876548e-06 | 1.730971e-06 | 1.411463e-06 | 2.590357e-06 | 359.6 | -56.596000 | 303.040000 |  
GRB060211B   |    181156    | 5.875204e-08 | 4.533388e-08 | 7.215110e-08 | 1.157425e-07 | 1.000951e-07 | 1.322187e-07 | 1.571567e-07 | 1.306601e-07 | 1.842565e-07 | 1.003929e-07 | 5.823350e-08 | 1.438643e-07 | 2.633680e-07 | 9.167330e-08 | 5.986361e-07 | 4.320488e-07 | 3.666932e-07 | 4.981645e-07 | 5.950217e-07 | 4.089432e-07 | 8.392338e-07 | 29.76 | -10.596000 | 19.160000 |  
GRB060211A   |    181126    | 2.703592e-07 | 2.376245e-07 | 3.033130e-07 | 5.142580e-07 | 4.774205e-07 | 5.518627e-07 | 5.577904e-07 | 4.976237e-07 | 6.169658e-07 | 2.337605e-07 | 1.559305e-07 | 3.245944e-07 | 3.937143e-07 | 2.137525e-07 | 7.446995e-07 | 1.576163e-06 | 1.438868e-06 | 1.718111e-06 | 1.736125e-06 | 1.507444e-06 | 2.109653e-06 | 146.4 | 47.836000 | 194.208000 |  
GRB060210    |    180977    | 9.488943e-07 | 8.270425e-07 | 1.074207e-06 | 1.926051e-06 | 1.804504e-06 | 2.049452e-06 | 2.773370e-06 | 2.582545e-06 | 2.966933e-06 | 1.915305e-06 | 1.624904e-06 | 2.203220e-06 | 5.554408e-06 | 3.599298e-06 | 8.226360e-06 | 7.563589e-06 | 7.124557e-06 | 8.000695e-06 | 1.120283e-05 | 9.225455e-06 | 1.420391e-05 | 368 | -235.816000 | 132.184000 |  
GRB060206    |    180455    | 1.275879e-07 | 1.159924e-07 | 1.393669e-07 | 2.456968e-07 | 2.340343e-07 | 2.575192e-07 | 3.038712e-07 | 2.860088e-07 | 3.218471e-07 | 1.651884e-07 | 1.369650e-07 | 1.944910e-07 | 3.546170e-07 | 2.442641e-07 | 5.254114e-07 | 8.423440e-07 | 7.982511e-07 | 8.865629e-07 | 1.031762e-06 | 9.129553e-07 | 1.205978e-06 | 14.26 | -0.552000 | 13.704000 |  
GRB060204B   |    180241    | 3.349226e-07 | 2.963158e-07 | 3.743731e-07 | 7.716575e-07 | 7.276033e-07 | 8.164593e-07 | 1.136958e-06 | 1.065625e-06 | 1.209079e-06 | 6.883266e-07 | 5.610669e-07 | 8.193219e-07 | 1.517276e-06 | 9.950035e-07 | 2.384047e-06 | 2.931870e-06 | 2.751659e-06 | 3.111964e-06 | 3.760838e-06 | 3.215176e-06 | 4.628653e-06 | 195 | -24.276000 | 170.716000 |  
GRB060203    |    180151    | 1.340904e-07 | 9.727864e-08 | 1.633907e-07 | 2.397328e-07 | 2.045349e-07 | 2.810137e-07 | 3.148672e-07 | 2.638077e-07 | 3.750917e-07 | 2.159968e-07 | 1.192140e-07 | 2.894726e-07 | 6.905537e-07 | 1.866669e-07 | 8.994093e-07 | 9.046854e-07 | 7.627943e-07 | 1.040321e-06 | 1.379106e-06 | 8.535472e-07 | 1.627974e-06 | 77.9 | -22.168000 | 55.736000 |  
GRB060202    |    179968    | 3.992453e-07 | 3.488991e-07 | 4.451330e-07 | 6.150066e-07 | 5.730200e-07 | 6.411502e-07 | 7.247691e-07 | N/A | N/A | 5.087211e-07 | 3.779808e-07 | 5.279584e-07 | 1.877586e-06 | N/A | N/A | 2.246673e-06 | 2.053855e-06 | 2.389461e-06 | 3.382982e-06 | 2.659561e-06 | 3.796643e-06 | 217 | -26.448000 | 190.560000 |  
GRB060124    |    178750    | 8.614142e-08 | 7.232726e-08 | 9.945394e-08 | 1.329419e-07 | 1.191741e-07 | 1.503634e-07 | 1.497104e-07 | 1.258467e-07 | 1.732416e-07 | 9.261088e-08 | 4.885871e-08 | 1.209851e-07 | 2.809584e-07 | 8.527506e-08 | 3.448672e-07 | 4.614048e-07 | 3.965355e-07 | 5.183845e-07 | 6.491454e-07 | 4.320480e-07 | 8.873236e-07 | 14.75 | -1.200000 | 13.548000 |  
GRB060123    |  N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB060117    |    177666    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 28.26 | -1.972000 | 26.288000 |  
GRB060116    |    177533    | 2.548390e-07 | 1.948301e-07 | 3.166547e-07 | 5.751830e-07 | 5.028935e-07 | 6.502735e-07 | 8.884971e-07 | 7.727091e-07 | 1.007340e-06 | 6.098964e-07 | 4.125780e-07 | 8.031858e-07 | 1.615088e-06 | 6.962673e-07 | 3.105103e-06 | 2.328391e-06 | 2.046851e-06 | 2.607090e-06 | 3.333619e-06 | 2.382078e-06 | 4.938625e-06 | 114.4 | -35.736000 | 78.632000 |  
GRB060115    |    177408    | 2.768772e-07 | 2.413499e-07 | 3.128147e-07 | 5.321660e-07 | 4.926825e-07 | 5.725681e-07 | 6.136449e-07 | 5.514131e-07 | 6.755493e-07 | 2.885939e-07 | 1.990844e-07 | 3.887828e-07 | 5.332331e-07 | 2.898592e-07 | 1.021262e-06 | 1.711265e-06 | 1.562993e-06 | 1.862633e-06 | 1.955946e-06 | 1.668926e-06 | 2.457860e-06 | 159 | -50.176000 | 108.844000 |  
GRB060111B   |    176918    | 1.190792e-07 | N/A | N/A | 2.996165e-07 | 2.651464e-07 | 3.334001e-07 | 6.026508e-07 | N/A | N/A | 6.203343e-07 | 5.142518e-07 | 6.471658e-07 | 3.231065e-06 | 1.804038e-06 | 3.351936e-06 | 1.630444e-06 | 1.443895e-06 | 1.810364e-06 | 4.028893e-06 | 2.830973e-06 | 4.394766e-06 | 63.72 | -2.028000 | 61.696000 |  
GRB060111A   |    176818    | 1.721459e-07 | 1.575965e-07 | 1.869290e-07 | 3.565305e-07 | 3.411825e-07 | 3.720717e-07 | 4.455091e-07 | 4.222083e-07 | 4.688854e-07 | 2.227701e-07 | 1.858219e-07 | 2.614789e-07 | 4.217709e-07 | 3.036524e-07 | 5.937952e-07 | 1.196952e-06 | 1.139375e-06 | 1.254835e-06 | 1.395940e-06 | 1.265309e-06 | 1.574333e-06 | 18.23 | -0.652000 | 17.576000 |  
GRB060110    |    176702    | 2.332859e-07 | 2.123530e-07 | 2.458377e-07 | 3.950557e-07 | 3.789119e-07 | 4.132839e-07 | 5.090593e-07 | 4.841929e-07 | 5.367701e-07 | 3.630517e-07 | 3.154776e-07 | 3.855390e-07 | 1.312679e-06 | 8.680174e-07 | 1.412500e-06 | 1.499887e-06 | 1.429613e-06 | 1.561559e-06 | 2.412617e-06 | 2.000960e-06 | 2.621612e-06 | 28.15 | -1.564000 | 26.588000 |  
GRB060109    |    176620    | 1.259443e-07 | 1.000596e-07 | 1.518827e-07 | 2.063187e-07 | 1.752099e-07 | 2.403801e-07 | 2.029824e-07 | 1.502652e-07 | 2.525100e-07 | 8.617049e-08 | 2.939940e-08 | 1.709182e-07 | 1.555710e-07 | 3.508881e-08 | 5.241416e-07 | 6.214247e-07 | 5.085206e-07 | 7.405229e-07 | 6.908099e-07 | 5.187744e-07 | 1.045752e-06 | 128.7 | -1.968000 | 126.768000 |  
GRB060108    |    176453    | 8.237950e-08 | 7.306158e-08 | 9.287291e-08 | 1.117298e-07 | 9.261453e-08 | 1.236429e-07 | 1.120828e-07 | 9.608578e-08 | 1.252187e-07 | 6.603422e-08 | 4.290511e-08 | 8.001457e-08 | 2.067564e-07 | 7.896217e-08 | 3.879620e-07 | 3.722281e-07 | 3.290099e-07 | 4.099861e-07 | 5.129194e-07 | 3.644594e-07 | 6.030581e-07 | 17.25 | -4.024000 | 13.228000 |  
GRB060105    |    175942    | 1.454536e-06 | N/A | N/A | 3.501342e-06 | 3.447740e-06 | 3.588348e-06 | 6.697991e-06 | 6.583920e-06 | 6.845332e-06 | 6.503910e-06 | 6.283976e-06 | 6.663225e-06 | 3.136784e-05 | N/A | N/A | 1.816329e-05 | 1.780634e-05 | 1.846140e-05 | 4.090200e-05 | 3.874312e-05 | 4.158096e-05 | 87.59 | -21.048000 | 66.540000 |  
GRB060102    |    175603    | 2.345568e-08 | N/A | N/A | 5.041478e-08 | 3.863650e-08 | 6.166914e-08 | 8.239253e-08 | N/A | N/A | 7.568118e-08 | N/A | N/A | 3.375652e-07 | 9.936373e-08 | 4.225887e-07 | 2.334468e-07 | 1.826324e-07 | 2.854880e-07 | 4.672268e-07 | 2.567603e-07 | 7.028745e-07 | 23 | -0.896000 | 22.104000 |  
GRB051227    |    174738    | 8.700986e-08 | N/A | N/A | 1.651233e-07 | N/A | N/A | 2.502872e-07 | 2.054511e-07 | 2.948958e-07 | 2.006543e-07 | N/A | N/A | 8.161095e-07 | N/A | N/A | 7.087589e-07 | 5.831073e-07 | 8.237558e-07 | 1.331399e-06 | 6.704069e-07 | 1.487025e-06 | 123.6 | -0.848000 | 122.732000 |  
GRB051221B   |    173904    | 9.915772e-08 | 7.240301e-08 | 1.245651e-07 | 2.257129e-07 | 1.954189e-07 | 2.570375e-07 | 3.656845e-07 | 3.143667e-07 | 4.185781e-07 | 2.732477e-07 | 1.907948e-07 | 3.506925e-07 | 8.241317e-07 | 3.458490e-07 | 1.658962e-06 | 9.637990e-07 | 8.456811e-07 | 1.080753e-06 | 1.514665e-06 | 1.027535e-06 | 2.091205e-06 | 49.58 | 48.528000 | 98.104000 |  
GRB051221A   |    173780    | 1.383230e-07 | N/A | N/A | 2.713841e-07 | 2.620321e-07 | 2.806819e-07 | 4.129377e-07 | N/A | N/A | 3.347993e-07 | N/A | N/A | 1.360519e-06 | N/A | N/A | 1.157429e-06 | 1.122495e-06 | 1.192352e-06 | 2.291367e-06 | 1.943410e-06 | 2.295855e-06 | 2.124 | -0.032000 | 2.092000 |  
GRB051213    |    172516    | 1.082794e-07 | 8.430161e-08 | 1.326098e-07 | 2.288947e-07 | 1.972494e-07 | 2.621233e-07 | 2.752490e-07 | 2.245617e-07 | 3.239632e-07 | 1.232127e-07 | 5.662597e-08 | 2.054308e-07 | 2.101869e-07 | 6.981129e-08 | 6.580602e-07 | 7.356406e-07 | 6.205770e-07 | 8.543690e-07 | 8.226132e-07 | 6.398169e-07 | 1.272054e-06 | 77.31 | -10.724000 | 66.588000 |  
GRB051210    |    171931    | 6.253208e-09 | 3.644373e-09 | 8.874070e-09 | 1.672912e-08 | 1.349873e-08 | 2.003101e-08 | 3.292402e-08 | 2.666140e-08 | 3.964996e-08 | 2.910535e-08 | 1.881797e-08 | 3.647227e-08 | 1.036938e-07 | 3.451698e-08 | 1.659178e-07 | 8.501056e-08 | 7.042598e-08 | 9.952744e-08 | 1.595926e-07 | 8.925711e-08 | 2.439680e-07 | 1.46 | -0.264000 | 1.196000 |  
GRB051117B   |    164279    | 2.118571e-08 | 1.317052e-08 | 2.943290e-08 | 4.926551e-08 | 3.918348e-08 | 5.988293e-08 | 6.386060e-08 | 4.640374e-08 | 8.148037e-08 | 2.922288e-08 | 1.047642e-08 | 5.404966e-08 | 4.901883e-08 | 1.232773e-08 | 2.036681e-07 | 1.635321e-07 | 1.265444e-07 | 2.023871e-07 | 1.831399e-07 | 1.301436e-07 | 3.387372e-07 | 9.608 | 1.388000 | 10.996000 |  
GRB051117A   |    164268    | 7.819634e-07 | 7.200229e-07 | 8.450189e-07 | 1.278929e-06 | 1.229437e-06 | 1.328912e-06 | 1.433100e-06 | 1.361715e-06 | 1.504930e-06 | 8.047414e-07 | 6.853879e-07 | 9.275053e-07 | 1.999293e-06 | 1.389013e-06 | 2.942974e-06 | 4.298692e-06 | 4.109570e-06 | 4.487727e-06 | 5.493339e-06 | 4.845810e-06 | 6.454705e-06 | 186.1 | -29.656000 | 156.396000 |  
GRB051114    |    163844    | 9.550173e-09 | 5.307639e-09 | 1.414397e-08 | 3.035646e-08 | 2.422374e-08 | 3.687747e-08 | 4.837392e-08 | 3.717930e-08 | 5.952114e-08 | 2.209028e-08 | N/A | N/A | 3.373737e-08 | 8.083719e-09 | 1.416124e-07 | 1.103701e-07 | 8.514345e-08 | 1.369277e-07 | 1.220173e-07 | 8.659869e-08 | 2.291877e-07 | 3 | 0.000000 | 3.000000 |  
GRB051113    |    163765    | 4.101951e-07 | 3.473045e-07 | 4.696134e-07 | 7.099544e-07 | 6.465327e-07 | 7.754083e-07 | 8.765172e-07 | 7.806933e-07 | 9.745642e-07 | 5.545752e-07 | 4.113396e-07 | 6.364444e-07 | 1.584858e-06 | 7.987492e-07 | 2.260427e-06 | 2.551235e-06 | 2.321403e-06 | 2.781253e-06 | 3.581545e-06 | 2.762743e-06 | 4.326936e-06 | 98.08 | -30.748000 | 67.332000 |  
GRB051111    |    163438    | 4.486123e-07 | 4.086215e-07 | 4.894533e-07 | 9.727498e-07 | 9.317110e-07 | 1.014125e-06 | 1.563728e-06 | 1.494828e-06 | 1.633283e-06 | 1.230839e-06 | 1.112349e-06 | 1.343264e-06 | 4.258643e-06 | 3.117893e-06 | 5.640807e-06 | 4.215909e-06 | 4.049778e-06 | 4.381283e-06 | 7.243713e-06 | 6.102970e-06 | 7.952821e-06 | 96 | -11.312000 | 84.688000 |  
GRB051109B   |    163170    | 5.215888e-08 | 4.134266e-08 | 6.288374e-08 | 9.504917e-08 | 8.025061e-08 | 1.103795e-07 | 6.844920e-08 | 4.413655e-08 | 9.208699e-08 | 1.227406e-08 | 2.340606e-09 | 3.565729e-08 | 1.453779e-08 | N/A | N/A | 2.279284e-07 | 1.889028e-07 | 2.733558e-07 | 2.301962e-07 | 1.891857e-07 | 2.938517e-07 | 18.96 | -8.144000 | 10.812000 |  
GRB051109A   |    163136    | 2.531417e-07 | 1.793014e-07 | 3.313094e-07 | 5.749679e-07 | 4.900537e-07 | 6.634124e-07 | 8.098483e-07 | 6.819520e-07 | 9.417675e-07 | 4.557992e-07 | 2.688956e-07 | 6.491031e-07 | 9.314159e-07 | 3.727638e-07 | 2.468731e-06 | 2.093745e-06 | 1.798265e-06 | 2.386458e-06 | 2.569353e-06 | 1.941305e-06 | 4.139651e-06 | 44.3 | -3.720000 | 40.584000 |  
GRB051105A   |    162580    | 1.536098e-09 | 8.671591e-10 | 2.223561e-09 | 3.655686e-09 | 2.722506e-09 | 4.724316e-09 | 6.282014e-09 | 4.661750e-09 | 8.031174e-09 | 4.970143e-09 | 1.906553e-09 | 6.547400e-09 | 1.596537e-08 | 2.516569e-09 | 2.772164e-08 | 1.644405e-08 | 1.228765e-08 | 2.042815e-08 | 2.742830e-08 | 1.331340e-08 | 4.019656e-08 | 0.068 | -0.004000 | 0.064000 |  
GRB051021B   |    160672    | 1.070223e-07 | 8.726784e-08 | 1.270178e-07 | 2.509253e-07 | 2.271718e-07 | 2.753051e-07 | 3.205711e-07 | 2.812059e-07 | 3.599352e-07 | 1.406126e-07 | 8.870013e-08 | 2.021270e-07 | 2.281573e-07 | 1.159349e-07 | 4.677721e-07 | 8.191331e-07 | 7.305072e-07 | 9.109499e-07 | 9.066805e-07 | 7.646355e-07 | 1.154262e-06 | 59.33 | -4.640000 | 54.688000 |  
GRB051016B   |    159994    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 4.504 | 0.112000 | 4.616000 |  
GRB051016A   |    159913    | 1.401903e-07 | 1.013650e-07 | 1.773895e-07 | 2.388350e-07 | 1.991259e-07 | 2.830596e-07 | 2.817850e-07 | 2.238504e-07 | 3.421353e-07 | 1.659999e-07 | 8.017664e-08 | 2.436675e-07 | 4.293564e-07 | N/A | N/A | 8.268141e-07 | 6.853901e-07 | 9.661573e-07 | 1.090104e-06 | 7.356950e-07 | 1.414711e-06 | 23 | -0.136000 | 22.864000 |  
GRB051012    |    159413    | 6.263830e-08 | 5.188477e-08 | 7.331283e-08 | 9.222316e-08 | 8.014934e-08 | 1.047876e-07 | 7.278636e-08 | 5.376876e-08 | 9.038991e-08 | 2.244812e-08 | 7.184060e-09 | 4.690077e-08 | 3.346647e-08 | 8.090213e-09 | 1.346170e-07 | 2.500979e-07 | 2.129266e-07 | 2.908372e-07 | 2.611139e-07 | 2.146643e-07 | 3.693601e-07 | 12.8 | 0.000000 | 12.800000 |  
GRB051008    |    158855    | 3.926765e-07 | 3.556845e-07 | 4.308290e-07 | 1.034320e-06 | 9.939738e-07 | 1.074669e-06 | 1.974490e-06 | 1.902764e-06 | 2.046751e-06 | 1.678050e-06 | 1.575451e-06 | 1.779569e-06 | 5.623738e-06 | 4.551084e-06 | 7.014309e-06 | 5.079547e-06 | 4.928163e-06 | 5.230521e-06 | 9.025163e-06 | 7.957651e-06 | 1.040196e-05 | 38.26 | -24.932000 | 13.332000 |  
GRB051006    |    158593    | 1.839153e-07 | 1.536483e-07 | 2.111144e-07 | 3.364014e-07 | 3.023903e-07 | 3.787632e-07 | 4.729856e-07 | 4.130740e-07 | 5.361273e-07 | 3.610005e-07 | 2.468299e-07 | 4.127604e-07 | 1.388602e-06 | 5.171991e-07 | 1.621615e-06 | 1.354278e-06 | 1.194890e-06 | 1.498676e-06 | 2.381924e-06 | 1.501543e-06 | 2.624205e-06 | 40.94 | -14.352000 | 26.592000 |  
GRB051001    |    157870    | 3.832861e-07 | 3.374684e-07 | 4.291835e-07 | 5.577160e-07 | 5.098272e-07 | 6.066428e-07 | 5.165628e-07 | 4.442047e-07 | 5.868715e-07 | 2.304851e-07 | 1.373388e-07 | 3.363512e-07 | 4.625441e-07 | 1.981997e-07 | 1.150888e-06 | 1.688041e-06 | 1.518284e-06 | 1.863687e-06 | 1.920097e-06 | 1.594091e-06 | 2.642793e-06 | 224.7 | -25.480000 | 199.244000 |  
GRB050925    |    156838    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.104 | -0.036000 | 0.068000 |  
